0
37.53
33.98
32.6
26.99
27.85
33.62
83.7
79.9
60.51
62.61
53.09
46.05
42.85
43.21
40.4
35.27
28.38
33.4
41.09
34.29
33.0
36.65
36.18
30.96
27.03
22.3
19.63
20.0
35.76
26.87
43.2
50.06
47.96
46.54
44.06
38.71
38.6
35.52
33.92
33.64
36.15
41.17
44.9
45.0
51.01
42.55
37.17
31.79
38.52
37.17
40.0
42.73
42.49
63.87
59.07
58.08
71.68
66.75
56.73
47.13
41.27
40.78
35.2
43.5
50.65
56.05
57.52
58.64
61.93
53.16
59.23
72.7
39.56
48.88
45.0
54.68
45.0
38.66
27.94
54.77
84.0
50.26
84.0
84.0
50.0
51.35
37.08
44.9
60.31
69.37
68.31
69.3
53.96
70.0
60.0
44.1
24.84
22.7
30.68
20.1
32.17
39.9
15.3
15.0
17.1
9.42
13.88
16.58
9.31
0.0
-4.9
1.0
3.18
16.47
23.02
24.56
22.37
45.07
37.4
27.76
19.54
19.29
4.36
3.0
4.34
13.34
11.34
13.81
17.27
10.82
9.76
12.41
30.0
22.5
19.69
8.91
15.93
27.62
31.22
28.19
31.29
35.46
31.63
48.44
43.05
39.35
27.71
39.55
32.1
47.06
54.8
59.37
70.62
60.69
58.24
59.64
59.56
60.36
59.88
58.93
56.73
57.05
59.66
50.7
46.03
53.5
48.01
41.6
