DayAheadForecast,DayAheadConfidence10,DayAheadConfidence90,WeekAheadConfidence10,WeekAheadConfidence90,MonitoredCapacity,LoadFactor,MostRecentForecast,Realtime
656.72,247.87,1070.51,28.35,1104.88,3157.18,0.24,737.42,758.58
640.51,237.21,1048.29,29.53,1105.34,3157.18,0.24,704.19,755.36
624.29,226.55,1026.07,30.69,1105.82,3157.18,0.24,670.95,753.44
608.08,215.89,1003.85,31.87,1106.28,3157.18,0.23,637.72,714.34
592.36,206.77,981.4,33.35,1108.61,3157.18,0.21,609.06,675.84
577.17,199.21,958.73,35.15,1112.8,3157.18,0.21,584.97,655.15
561.97,191.66,936.06,36.96,1116.98,3157.18,0.18,560.86,580.5
546.78,184.1,913.4,38.76,1121.17,3157.18,0.16,536.76,503.87
530.71,177.62,887.75,40.51,1127.46,3157.18,0.15,515.54,471.89
513.78,172.21,859.12,42.2,1135.87,3157.18,0.15,497.21,467.72
496.85,166.81,830.49,43.9,1144.28,3157.18,0.14,478.87,452.56
479.92,161.4,801.86,45.6,1152.69,3157.18,0.15,460.54,469.58
464.2,152.97,778.87,47.39,1162.62,3157.18,0.14,444.34,440.2
449.69,141.5,761.5,49.28,1174.06,3157.18,0.13,430.28,422.48
435.18,130.02,744.14,51.18,1185.48,3157.18,0.13,416.22,421.63
420.67,118.55,726.77,53.07,1196.92,3157.18,0.13,402.16,409.57
411.43,109.33,717.66,55.39,1209.05,3157.18,0.13,397.11,410.58
407.45,102.4,716.79,58.17,1221.88,3157.18,0.13,401.08,419.09
403.48,95.46,715.91,60.97,1234.71,3157.18,0.14,405.05,441.04
399.5,88.53,715.04,63.75,1247.54,3157.18,0.14,409.02,446.89
405.04,87.28,727.14,67.21,1260.22,3157.18,0.14,423.39,443.78
420.11,91.74,752.19,71.34,1272.79,3157.18,0.14,439.23,445.14
435.17,96.2,777.24,75.48,1285.34,3157.18,0.14,455.05,452.27
450.24,100.65,802.29,79.61,1297.9,3157.18,0.16,470.89,493.43
471.68,111.61,833.81,84.01,1309.4,3157.18,0.17,492.95,533.97
499.53,129.06,871.77,88.68,1319.84,3157.18,0.18,521.24,557.26
527.37,146.53,909.75,93.35,1330.28,3157.18,0.18,549.53,580.24
555.22,163.98,947.71,98.02,1340.71,3157.18,0.2,577.82,629.57
582.44,179.81,985.99,102.51,1349.3,3157.18,0.22,603.51,687.28
609.01,194.02,1024.6,106.82,1356.05,3157.18,0.24,626.59,748.43
635.57,208.24,1063.2,111.14,1362.79,3157.18,0.25,649.68,795.12
662.14,222.45,1101.8,115.45,1369.54,3157.18,0.26,672.76,832.8
682.13,233.12,1130.78,119.34,1373.99,3157.18,0.27,688.65,853.91
695.55,240.25,1150.15,122.81,1376.16,3157.18,0.28,697.34,870.32
708.97,247.39,1169.52,126.27,1378.32,3157.18,0.27,706.04,864.49
722.4,254.52,1188.89,129.74,1380.49,3157.18,0.28,714.72,875.88
731.0,260.51,1199.82,132.71,1380.76,3157.18,0.3,718.73,934.25
734.8,265.37,1202.33,135.18,1379.15,3157.18,0.31,718.04,967.51
738.6,270.24,1204.84,137.64,1377.54,3157.18,0.29,717.37,905.25
742.41,275.09,1207.34,140.1,1375.92,3157.18,0.27,716.69,857.51
741.66,277.55,1203.2,142.11,1372.99,3157.18,0.26,828.19,826.33
736.36,277.63,1192.42,143.64,1368.74,3157.18,0.25,796.65,804.93
731.09,277.71,1181.65,145.18,1364.48,3157.18,0.25,765.12,784.12
725.78,277.79,1170.87,146.71,1360.22,3157.18,0.24,733.58,765.68
718.82,275.49,1159.09,147.86,1355.22,3157.18,0.24,705.44,753.24
710.19,270.79,1146.29,148.6,1349.45,3157.18,0.22,680.68,708.95
701.56,266.11,1133.5,149.34,1343.67,3157.18,0.22,655.91,693.93
692.94,261.41,1120.7,150.08,1337.9,3157.18,0.22,631.14,680.48
682.9,254.9,1107.79,150.59,1331.93,3157.18,0.22,610.4,681.49
671.48,246.57,1094.75,150.88,1325.75,3157.18,0.2,593.68,634.93
660.05,238.25,1081.72,151.15,1319.58,3157.18,0.18,576.96,572.81
648.63,229.92,1068.69,151.44,1313.4,3157.18,0.17,560.24,535.74
663.19,245.63,1080.94,171.45,1125.96,3157.18,0.17,546.39,533.95
645.24,234.04,1056.63,168.97,1118.51,3157.18,0.17,535.45,536.64
627.29,222.45,1032.32,166.48,1111.07,3157.18,0.17,524.49,532.29
609.34,210.86,1008.01,163.99,1103.62,3157.18,0.17,513.54,537.12
592.13,200.49,984.0,161.27,1097.05,3157.18,0.16,504.39,511.18
575.65,191.26,960.31,158.3,1091.35,3157.18,0.16,497.01,503.95
559.17,182.05,936.61,155.33,1085.66,3157.18,0.16,489.64,490.88
542.69,172.83,912.92,152.35,1079.96,3157.18,0.15,482.26,489.16
523.8,162.7,885.34,149.14,1074.67,3157.18,0.15,477.5,471.01
502.5,151.63,853.86,145.7,1069.83,3157.18,0.14,475.33,446.35
481.18,140.57,822.38,142.26,1064.97,3157.18,0.13,473.17,410.36
459.88,129.49,790.9,138.82,1060.12,3157.18,0.12,471.0,376.61
444.69,122.75,767.39,135.21,1055.08,3157.18,0.12,468.84,368.03
435.62,120.37,751.85,131.41,1049.84,3157.18,0.11,466.71,344.3
426.57,117.97,736.31,127.6,1044.6,3157.18,0.11,464.56,335.76
417.5,115.58,720.76,123.79,1039.37,3157.18,0.11,462.42,347.66
409.91,114.12,707.25,119.88,1033.27,3157.18,0.1,381.46,305.94
403.8,113.58,695.79,115.84,1026.31,3157.18,0.1,382.21,305.05
397.69,113.03,684.33,111.8,1019.36,3157.18,0.1,382.95,316.05
391.58,112.49,672.86,107.76,1012.4,3157.18,0.1,383.7,322.17
384.21,109.77,661.06,103.65,1004.0,3157.18,0.1,383.68,312.61
375.59,104.86,648.94,99.43,994.13,3157.18,0.1,382.89,330.61
367.0,99.95,636.81,95.23,984.28,3157.18,0.11,382.1,340.95
358.38,95.04,624.68,91.01,974.41,3157.18,0.11,381.31,347.86
351.73,91.48,615.1,86.76,962.49,3157.18,0.11,328.19,337.83
346.99,89.27,608.05,82.46,948.45,3157.18,0.11,329.47,342.49
342.25,87.06,601.01,78.15,934.43,3157.18,0.11,330.76,344.21
337.51,84.85,593.97,73.84,920.4,3157.18,0.11,332.04,345.9
334.73,83.27,590.09,69.59,903.9,3157.18,0.11,335.59,350.69
333.91,82.32,589.37,65.41,884.95,3157.18,0.12,341.43,368.74
333.07,81.39,588.64,61.24,865.98,3157.18,0.12,347.27,370.16
332.25,80.44,587.92,57.06,847.02,3157.18,0.12,353.1,375.94
332.26,79.04,589.31,53.1,826.8,3157.18,0.12,355.66,388.36
333.1,77.18,592.82,49.36,805.31,3157.18,0.13,354.94,417.23
333.95,75.31,596.34,45.62,783.82,3157.18,0.13,354.23,410.68
334.8,73.45,599.85,41.88,762.33,3157.18,0.13,353.51,409.22
333.12,72.1,597.88,38.48,741.02,3157.18,0.14,348.3,426.71
328.9,71.26,590.41,35.45,719.87,3157.18,0.13,338.6,419.98
324.66,70.42,582.94,32.4,698.72,3157.18,0.13,328.92,403.89
320.44,69.58,575.47,29.37,677.58,3157.18,0.12,319.22,366.12
312.9,68.35,561.64,26.98,658.01,3157.18,0.11,306.25,340.26
302.02,66.72,541.44,25.24,640.04,3157.18,0.1,289.97,305.09
291.15,65.1,521.25,23.49,622.06,3157.18,0.08,273.7,252.14
280.27,63.47,501.05,21.75,604.09,3157.18,0.07,257.42,226.39
267.87,61.19,478.47,20.6,589.14,3157.18,0.06,273.3,197.83
253.97,58.26,453.5,20.03,577.22,3157.18,0.05,263.5,171.69
240.07,55.32,428.53,19.47,565.31,3157.18,0.05,253.69,145.54
226.16,52.38,403.56,18.9,553.38,3157.18,0.04,243.89,127.58
214.08,49.7,381.77,18.82,545.9,3157.18,0.03,234.41,104.77
203.81,47.3,363.14,19.22,542.85,3157.18,0.03,225.27,81.99
193.54,44.89,344.51,19.6,539.79,3157.18,0.02,216.12,70.0
183.27,42.49,325.87,20.0,536.74,3157.18,0.02,206.99,65.85
175.5,40.43,312.18,20.74,539.03,3157.18,0.02,199.9,62.01
170.23,38.72,303.43,21.84,546.67,3157.18,0.02,194.84,72.87
164.97,37.0,294.68,22.94,554.31,3157.18,0.03,189.8,82.27
159.7,35.28,285.93,24.04,561.95,3157.18,0.03,184.74,92.82
156.68,33.8,281.45,25.28,573.7,3157.18,0.04,181.7,111.43
155.94,32.56,281.25,26.65,589.53,3157.18,0.04,180.64,131.19
155.19,31.32,281.04,28.03,605.37,3157.18,0.04,179.59,138.56
154.44,30.08,280.83,29.4,621.2,3157.18,0.04,178.53,141.72
156.25,28.73,285.88,30.92,639.51,3157.18,0.05,180.64,148.44
160.64,27.27,296.21,32.59,660.29,3157.18,0.05,185.93,148.23
165.03,25.8,306.52,34.26,681.07,3157.18,0.05,191.22,161.21
169.42,24.35,316.85,35.92,701.84,3157.18,0.06,196.51,185.54
177.43,24.45,332.94,37.63,723.31,3157.18,0.06,176.07,190.21
189.08,26.1,354.79,39.41,745.48,3157.18,0.07,190.82,215.36
200.73,27.76,376.65,41.16,767.65,3157.18,0.07,205.56,214.6
212.38,29.42,398.5,42.94,789.81,3157.18,0.07,220.31,214.45
225.59,31.09,423.55,44.68,810.73,3157.18,0.07,237.24,229.95
240.36,32.78,451.81,46.37,830.41,3157.18,0.08,256.35,244.1
255.17,34.47,480.08,48.06,850.08,3157.18,0.08,275.45,261.55
269.94,36.15,508.34,49.76,869.76,3157.18,0.09,294.56,280.88
284.91,38.58,536.44,51.19,886.54,3157.18,0.09,313.49,278.47
300.07,41.76,564.35,52.36,900.44,3157.18,0.09,332.24,272.49
315.23,44.93,592.26,53.52,914.33,3157.18,0.09,350.98,284.26
330.39,48.1,620.17,54.68,928.23,3157.18,0.09,369.73,269.05
342.42,51.42,641.69,55.43,937.92,3157.18,0.08,383.35,261.73
351.31,54.89,656.82,55.75,943.4,3157.18,0.08,391.87,254.7
360.21,58.37,671.96,56.09,948.9,3157.18,0.09,400.38,274.78
369.1,61.84,687.1,56.41,954.38,3157.18,0.09,408.9,279.41
375.91,64.86,697.99,56.35,956.23,3157.18,0.09,412.77,282.89
380.63,67.45,704.64,55.89,954.41,3157.18,0.09,412.02,286.19
385.35,70.04,711.3,55.43,952.59,3157.18,0.09,411.24,280.64
390.07,72.62,717.95,54.98,950.77,3157.18,0.08,410.49,264.91
392.3,74.57,721.02,54.22,946.39,3157.18,0.08,305.28,240.69
392.03,75.9,720.52,53.14,939.41,3157.18,0.08,305.51,250.43
391.78,77.22,720.02,52.08,932.45,3157.18,0.08,305.74,244.9
391.51,78.54,719.53,51.0,925.47,3157.18,0.07,305.97,235.45
387.56,77.1,714.06,49.64,916.99,3157.18,0.07,303.05,228.23
379.9,72.9,703.63,48.01,906.96,3157.18,0.07,296.99,215.13
372.24,68.7,693.21,46.37,896.94,3157.18,0.06,290.93,204.35
364.58,64.49,682.78,44.74,886.91,3157.18,0.06,284.88,199.7
356.57,60.35,671.45,42.96,876.44,3157.18,0.06,278.76,183.93
348.22,56.28,659.21,41.02,865.54,3157.18,0.06,272.61,178.68
339.88,52.21,646.97,39.08,854.63,3157.18,0.06,266.44,194.79
331.54,48.14,634.73,37.15,843.73,3157.18,0.06,260.29,204.02
290.49,26.2,565.79,38.57,600.93,3157.18,0.07,252.52,214.17
277.96,24.35,543.43,37.0,591.75,3157.18,0.07,243.14,215.92
265.43,22.49,521.08,35.44,582.58,3157.18,0.07,233.77,218.41
252.9,20.63,498.72,33.87,573.4,3157.18,0.07,224.39,220.9
240.81,19.52,476.65,32.43,564.99,3157.18,0.07,215.14,226.12
229.16,19.16,454.87,31.13,557.34,3157.18,0.07,206.0,207.9
217.52,18.8,433.08,29.82,549.7,3157.18,0.06,196.88,187.54
205.86,18.44,411.3,28.52,542.05,3157.18,0.06,187.75,174.02
195.57,17.69,391.52,27.38,535.05,3157.18,0.05,178.72,148.52
186.63,16.55,373.72,26.39,528.71,3157.18,0.04,169.79,121.54
177.71,15.42,355.92,25.4,522.37,3157.18,0.03,160.84,109.16
168.77,14.28,338.12,24.4,516.03,3157.18,0.03,151.92,103.36
161.07,13.8,322.05,23.54,510.14,3157.18,0.03,144.03,96.97
154.6,13.96,307.69,22.81,504.68,3157.18,0.03,137.21,95.09
148.12,14.11,293.34,22.06,499.22,3157.18,0.03,130.4,105.04
141.64,14.27,278.99,21.33,493.76,3157.18,0.03,123.58,103.46
137.16,14.4,269.18,20.74,488.53,3157.18,0.03,72.91,81.88
134.67,14.49,263.93,20.31,483.54,3157.18,0.02,72.95,64.61
132.17,14.59,258.65,19.87,478.53,3157.18,0.02,72.99,49.7
129.67,14.68,253.39,19.43,473.54,3157.18,0.01,73.03,41.74
128.4,14.81,250.63,19.12,468.53,3157.18,0.01,73.59,35.88
128.36,14.98,250.39,18.94,463.5,3157.18,0.01,74.71,31.4
128.33,15.17,250.13,18.75,458.49,3157.18,0.01,75.8,33.79
128.3,15.35,249.88,18.57,453.46,3157.18,0.01,76.92,30.34
128.52,15.61,250.25,18.41,448.24,3157.18,0.01,45.62,30.44
129.0,15.97,251.25,18.26,442.83,3157.18,0.01,50.3,44.86
129.48,16.32,252.25,18.11,437.42,3157.18,0.01,54.96,40.45
129.97,16.68,253.25,17.96,432.01,3157.18,0.01,59.64,26.84
129.8,16.68,253.02,17.84,426.29,3157.18,0.01,63.44,23.05
128.98,16.33,251.53,17.74,420.26,3157.18,0.01,66.37,29.15
128.15,15.99,250.07,17.63,414.23,3157.18,0.01,69.28,25.91
127.33,15.64,248.58,17.53,408.2,3157.18,0.01,72.2,23.54
127.26,15.77,247.79,17.41,402.12,3157.18,0.01,75.63,22.43
127.9,16.37,247.64,17.28,396.02,3157.18,0.01,79.55,26.91
128.57,16.98,247.47,17.16,389.91,3157.18,0.01,83.47,30.42
129.22,17.58,247.33,17.03,383.8,3157.18,0.01,87.39,27.33
129.43,18.41,246.32,16.89,377.96,3157.18,0.01,91.26,26.3
129.18,19.48,244.47,16.75,372.38,3157.18,0.01,95.06,24.89
128.92,20.54,242.63,16.62,366.8,3157.18,0.01,98.85,23.49
128.67,21.6,240.77,16.47,361.21,3157.18,0.01,102.66,24.72
126.93,22.01,236.61,16.34,356.2,3157.18,0.01,103.18,24.81
123.71,21.76,230.14,16.21,351.76,3157.18,0.01,100.42,35.5
120.5,21.5,223.66,16.08,347.33,3157.18,0.01,97.67,40.49
117.27,21.24,217.19,15.95,342.89,3157.18,0.01,94.91,35.16
113.3,20.76,209.62,15.85,339.5,3157.18,0.01,54.37,33.91
108.54,20.03,200.95,15.77,337.13,3157.18,0.01,57.63,36.33
103.79,19.29,192.27,15.69,334.78,3157.18,0.01,60.89,38.88
99.03,18.56,183.61,15.61,332.42,3157.18,0.02,64.14,48.92
95.74,17.9,177.77,15.55,331.48,3157.18,0.01,66.49,44.46
93.91,17.3,174.79,15.52,331.94,3157.18,0.01,67.94,28.04
92.07,16.7,171.81,15.48,332.42,3157.18,0.01,69.4,26.18
90.25,16.1,168.83,15.45,332.88,3157.18,0.01,70.85,45.21
91.3,16.01,171.81,15.41,335.06,3157.18,0.02,73.65,54.27
95.23,16.4,180.77,15.35,338.95,3157.18,0.01,77.76,47.02
99.19,16.81,189.72,15.31,342.82,3157.18,0.01,81.88,43.22
103.13,17.21,198.68,15.25,346.71,3157.18,0.01,85.99,46.62
110.46,17.6,213.97,15.2,351.98,3157.18,0.02,92.24,58.03
121.21,17.95,235.59,15.15,358.66,3157.18,0.02,100.61,75.8
131.92,18.31,257.2,15.09,365.32,3157.18,0.03,109.0,88.96
142.67,18.67,278.81,15.05,372.0,3157.18,0.04,117.38,121.49
157.89,19.47,308.32,15.01,379.62,3157.18,0.05,128.77,154.89
177.62,20.71,345.72,15.01,388.17,3157.18,0.06,143.2,175.55
197.34,21.95,383.11,14.99,396.72,3157.18,0.06,157.61,194.91
217.07,23.19,420.5,14.98,405.28,3157.18,0.07,172.03,208.19
241.69,28.1,463.84,14.95,414.34,3157.18,0.07,209.31,227.66
271.18,36.68,513.11,14.92,423.91,3157.18,0.07,231.54,231.46
300.67,45.25,562.37,14.89,433.49,3157.18,0.08,253.78,262.62
330.17,53.83,611.64,14.86,443.06,3157.18,0.1,276.01,300.9
361.26,64.26,662.56,14.81,452.78,3157.18,0.09,301.42,292.72
393.93,76.54,715.14,14.77,462.64,3157.18,0.09,330.02,279.6
426.6,88.82,767.73,14.73,472.5,3157.18,0.1,358.63,310.61
459.27,101.1,820.31,14.69,482.37,3157.18,0.11,387.23,337.32
487.64,116.23,861.11,14.65,491.99,3157.18,0.11,412.09,357.33
511.73,134.25,890.17,14.62,501.38,3157.18,0.11,433.22,358.48
535.83,152.25,919.24,14.59,510.78,3157.18,0.12,454.36,382.44
559.92,170.26,948.29,14.55,520.18,3157.18,0.12,475.49,385.73
576.5,183.88,966.66,14.51,528.98,3157.18,0.13,486.99,408.21
585.56,193.1,974.36,14.45,537.2,3157.18,0.15,488.84,467.36
594.64,202.33,982.06,14.38,545.42,3157.18,0.16,490.69,507.99
603.7,211.55,989.76,14.32,553.64,3157.18,0.16,492.54,514.15
607.49,216.15,991.59,14.25,561.28,3157.18,0.16,490.91,491.53
606.02,216.13,987.55,14.17,568.38,3157.18,0.16,485.79,500.49
604.54,216.11,983.51,14.09,575.45,3157.18,0.17,480.68,542.29
603.07,216.09,979.47,14.01,582.54,3157.18,0.17,475.56,541.45
601.63,216.9,974.82,13.95,589.19,3157.18,0.17,460.07,547.58
600.24,218.53,969.54,13.89,595.42,3157.18,0.17,452.51,549.6
598.84,220.16,964.25,13.83,601.65,3157.18,0.18,444.96,556.97
597.45,221.79,958.98,13.78,607.88,3157.18,0.19,437.39,594.54
595.51,221.14,955.06,13.75,613.83,3157.18,0.18,431.47,558.69
593.02,218.21,952.51,13.74,619.49,3157.18,0.15,427.17,476.85
590.53,215.26,949.93,13.73,625.15,3157.18,0.13,422.86,415.15
588.04,212.33,947.37,13.72,630.81,3157.18,0.12,418.56,389.73
586.11,209.88,945.93,13.73,636.34,3157.18,0.12,414.93,367.99
584.75,207.89,945.62,13.77,641.72,3157.18,0.13,411.96,414.86
583.37,205.91,945.32,13.82,647.11,3157.18,0.14,408.98,431.04
582.0,203.93,945.01,13.86,652.49,3157.18,0.14,406.01,442.82
478.94,142.98,817.45,16.54,450.7,3157.18,0.14,406.6,430.75
482.11,144.29,822.65,16.66,451.82,3157.18,0.12,410.77,393.17
485.28,145.6,827.84,16.77,452.94,3157.18,0.12,414.92,380.19
488.46,146.92,833.04,16.89,454.06,3157.18,0.13,419.08,406.26
493.18,148.9,840.39,17.02,456.17,3157.18,0.13,424.49,419.35
499.46,151.54,849.88,17.16,459.29,3157.18,0.13,431.14,399.29
505.74,154.2,859.37,17.31,462.4,3157.18,0.12,437.76,365.75
512.02,156.84,868.86,17.44,465.52,3157.18,0.11,444.41,358.1
520.55,160.92,881.48,17.56,469.19,3157.18,0.13,453.47,395.75
531.31,166.42,897.24,17.66,473.43,3157.18,0.14,464.95,430.78
542.08,171.91,913.0,17.76,477.7,3157.18,0.12,476.43,390.27
552.84,177.42,928.76,17.87,481.94,3157.18,0.11,487.9,352.56
562.43,181.54,943.63,18.0,486.25,3157.18,0.1,501.47,331.01
570.83,184.27,957.63,18.18,490.63,3157.18,0.1,517.15,325.78
579.25,186.99,971.61,18.37,495.04,3157.18,0.11,532.82,345.44
587.66,189.72,985.61,18.55,499.42,3157.18,0.11,548.5,346.51
597.21,193.0,1001.35,18.75,503.34,3157.18,0.12,415.81,364.62
607.91,196.83,1018.85,18.97,506.78,3157.18,0.12,433.57,374.49
618.6,200.66,1036.36,19.18,510.22,3157.18,0.12,451.32,390.95
629.3,204.49,1053.86,19.39,513.66,3157.18,0.13,469.08,416.93
645.47,213.56,1077.08,19.59,516.05,3157.18,0.13,489.95,416.66
667.09,227.85,1106.02,19.78,517.41,3157.18,0.14,513.93,434.57
688.71,242.14,1134.97,19.97,518.78,3157.18,0.15,537.9,464.56
710.33,256.43,1163.91,20.16,520.14,3157.18,0.15,561.88,462.95
735.57,272.89,1197.89,20.24,519.92,3157.18,0.15,539.15,462.72
764.42,291.54,1236.92,20.19,518.11,3157.18,0.14,571.95,437.61
793.29,310.18,1275.96,20.16,516.31,3157.18,0.15,604.74,476.41
822.14,328.82,1314.98,20.12,514.51,3157.18,0.17,637.53,546.0
851.06,347.79,1353.85,19.95,510.85,3157.18,0.19,675.96,613.58
880.02,367.11,1392.54,19.65,505.32,3157.18,0.19,719.99,613.64
908.99,386.42,1431.25,19.33,499.82,3157.18,0.19,764.03,610.9
937.96,405.74,1469.94,19.03,494.29,3157.18,0.2,808.07,628.5
966.0,425.02,1506.76,18.78,487.8,3157.18,0.22,851.33,704.8
993.13,444.24,1541.72,18.55,480.35,3157.18,0.24,893.84,767.74
1020.26,463.49,1576.67,18.33,472.9,3157.18,0.26,936.33,831.48
1047.39,482.71,1611.62,18.11,465.44,3157.18,0.28,978.84,896.68
1070.11,499.86,1639.9,18.03,458.2,3157.18,0.29,1010.98,910.76
1088.44,514.91,1661.53,18.11,451.16,3157.18,0.3,1032.74,953.69
1106.77,529.96,1683.13,18.19,444.13,3157.18,0.31,1054.52,989.81
1125.09,545.01,1704.76,18.27,437.09,3157.18,0.32,1076.29,1010.97
1137.61,555.06,1719.24,18.48,431.34,3157.18,0.34,1087.67,1057.85
1144.32,560.11,1726.57,18.84,426.86,3157.18,0.33,1088.66,1046.39
1151.02,565.13,1733.92,19.19,422.38,3157.18,0.31,1089.65,973.6
1157.73,570.18,1741.25,19.55,417.91,3157.18,0.31,1090.64,984.44
1164.11,576.19,1747.18,19.91,415.83,3157.18,0.33,1030.14,1056.27
1170.19,583.21,1751.68,20.28,416.12,3157.18,0.33,1028.91,1029.19
1176.24,590.22,1756.18,20.66,416.41,3157.18,0.32,1027.69,997.9
1182.32,597.24,1760.69,21.02,416.71,3157.18,0.31,1026.46,965.59
1190.54,606.83,1766.69,21.61,420.58,3157.18,0.3,1028.92,934.56
1200.94,619.01,1774.19,22.4,428.02,3157.18,0.31,1035.05,979.63
1211.36,631.19,1781.69,23.21,435.45,3157.18,0.29,1041.19,905.83
1221.76,643.38,1789.2,24.01,442.89,3157.18,0.3,1047.32,960.67
1237.1,659.13,1802.82,24.62,454.7,3157.18,0.3,1063.65,956.01
1257.4,678.5,1822.55,25.04,470.87,3157.18,0.3,1090.16,940.17
1277.68,697.85,1842.29,25.47,487.05,3157.18,0.28,1116.67,883.0
1297.98,717.22,1862.03,25.9,503.22,3157.18,0.31,1143.18,967.15
1322.42,741.57,1886.17,26.3,522.52,3157.18,0.3,1180.49,960.72
1351.0,770.95,1914.69,26.71,544.95,3157.18,0.31,1228.56,993.21
1379.59,800.34,1943.21,27.1,567.39,3157.18,0.34,1276.64,1069.86
1408.17,829.72,1971.74,27.5,589.82,3157.18,0.38,1324.71,1192.86
1438.48,862.91,1999.17,27.96,613.88,3157.18,0.41,1372.37,1281.5
1470.52,899.93,2025.48,28.5,639.53,3157.18,0.4,1419.61,1277.07
1502.56,936.97,2051.8,29.05,665.2,3157.18,0.42,1466.85,1317.11
1534.6,974.0,2078.11,29.6,690.85,3157.18,0.44,1514.09,1378.98
1565.63,1009.85,2101.56,30.21,716.47,3157.18,0.43,1444.6,1358.47
1595.65,1044.52,2122.13,30.89,742.04,3157.18,0.44,1490.64,1396.69
1625.66,1079.19,2142.72,31.56,767.63,3157.18,0.45,1536.69,1435.46
1655.68,1113.86,2163.29,32.24,793.19,3157.18,0.48,1582.73,1509.43
1680.21,1142.33,2175.69,32.93,817.0,3157.18,0.52,1619.4,1639.22
1699.25,1164.6,2179.93,33.67,839.02,3157.18,0.56,1646.68,1755.47
1718.27,1186.88,2184.14,34.4,861.05,3157.18,0.59,1673.97,1867.35
1737.31,1209.15,2188.38,35.14,883.07,3157.18,0.61,1701.25,1911.12
1748.66,1221.4,2187.45,35.88,901.55,3157.18,0.64,1717.89,2024.55
1752.35,1223.61,2181.34,36.65,916.47,3157.18,0.66,1723.9,2071.53
1756.06,1225.83,2175.26,37.42,931.39,3157.18,0.65,1729.88,2059.31
1759.75,1228.04,2169.15,38.19,946.3,3157.18,0.64,1735.88,2024.09
1759.26,1225.65,2160.18,38.89,956.51,3157.18,0.65,1738.6,2057.55
1754.59,1218.65,2148.32,39.55,962.0,3157.18,0.64,1738.04,2026.88
1749.92,1211.66,2136.47,40.19,967.51,3157.18,0.63,1737.47,2002.97
1745.25,1204.66,2124.6,40.85,973.0,3157.18,0.63,1736.9,1987.54
1737.6,1192.28,2111.74,41.36,974.66,3157.18,0.62,1733.82,1966.72
1727.0,1174.49,2097.87,41.71,972.49,3157.18,0.62,1728.27,1952.65
1716.38,1156.73,2083.98,42.07,970.33,3157.18,0.61,1722.7,1934.79
1705.77,1138.95,2070.11,42.41,968.16,3157.18,0.59,1717.14,1862.92
1691.06,1117.5,2055.52,42.79,963.57,3157.18,0.58,1845.2,1829.83
1672.24,1092.36,2040.24,43.17,956.58,3157.18,0.57,1815.32,1786.11
1653.42,1067.23,2024.94,43.54,949.58,3157.18,0.54,1785.44,1698.76
1634.6,1042.09,2009.66,43.91,942.58,3157.18,0.49,1755.56,1561.21
1614.55,1013.79,1996.64,44.19,934.66,3157.18,0.48,1723.58,1519.65
1593.28,982.34,1985.88,44.34,925.79,3157.18,0.5,1689.49,1571.78
1572.02,950.91,1975.12,44.47,916.91,3157.18,0.5,1655.41,1584.65
1550.76,919.46,1964.36,44.62,908.05,3157.18,0.5,1621.33,1580.39
1531.34,894.8,1956.36,44.77,899.62,3157.18,0.49,1595.38,1550.98
1513.76,876.93,1951.14,44.9,891.62,3157.18,0.47,1577.57,1474.73
1496.19,859.06,1945.92,45.03,883.62,3157.18,0.46,1559.74,1450.48
1478.61,841.2,1940.7,45.16,875.62,3157.18,0.48,1541.93,1518.78
1497.29,978.36,2005.31,51.02,995.13,3157.18,0.47,1521.68,1480.06
1475.85,947.73,1994.28,51.54,987.74,3157.18,0.45,1498.98,1417.85
1454.41,917.12,1983.25,52.05,980.36,3157.18,0.45,1476.28,1407.33
1432.97,886.49,1972.21,52.57,972.98,3157.18,0.44,1453.59,1392.28
1421.14,869.29,1965.2,53.37,969.53,3157.18,,,
1418.92,865.48,1962.2,54.45,970.0,3157.18,,,
1416.69,861.67,1959.21,55.54,970.47,3157.18,,,
1414.47,857.86,1956.22,56.62,970.95,3157.18,,,
1415.64,858.2,1956.78,56.92,974.5,3157.18,,,
1420.17,862.66,1960.88,56.45,981.11,3157.18,,,
1424.7,867.13,1964.97,55.98,987.71,3157.18,,,
1429.23,871.6,1969.07,55.51,994.32,3157.18,,,
1432.25,875.46,1971.61,55.15,1002.57,3157.18,,,
1433.74,878.69,1972.6,54.9,1012.44,3157.18,,,
1435.23,881.94,1973.59,54.66,1022.31,3157.18,,,
1436.72,885.18,1974.57,54.41,1032.19,3157.18,,,
1433.96,881.57,1973.53,54.14,1042.24,3157.18,,,
1426.94,871.14,1970.49,53.86,1052.46,3157.18,,,
1419.91,860.71,1967.43,53.6,1062.67,3157.18,,,
1412.89,850.27,1964.39,53.32,1072.88,3157.18,,,
1408.16,842.77,1962.95,52.93,1081.8,3157.18,,,
1405.72,838.17,1963.09,52.45,1089.43,3157.18,,,
1403.27,833.58,1963.24,51.98,1097.06,3157.18,,,
1400.83,828.99,1963.38,51.5,1104.69,3157.18,,,
1399.42,825.61,1964.19,50.86,1109.63,3157.18,,,
1399.08,823.41,1965.68,50.06,1111.87,3157.18,,,
1398.73,821.22,1967.17,49.26,1114.09,3157.18,,,
1398.39,819.02,1968.66,48.46,1116.32,3157.18,,,
1396.95,814.95,1969.7,47.49,1115.01,3157.18,,,
