0
52.42
51.01
49.75
49.53
51.51
57.99
75.14
78.23
71.03
69.0
67.94
66.92
65.75
66.11
66.99
71.87
77.62
81.43
81.08
79.1
73.42
66.91
58.94
47.77
46.41
45.49
43.9
43.9
46.66
51.15
58.71
65.06
65.04
59.12
55.79
58.54
55.99
50.2
50.97
54.56
62.96
65.7
66.59
66.86
68.0
68.01
64.97
50.57
47.47
46.14
45.07
45.5
50.19
60.49
67.01
66.83
64.88
64.67
64.59
62.77
60.0
57.56
56.03
54.39
56.54
58.76
56.9
52.36
50.0
49.54
45.78
38.96
36.67
41.67
32.58
33.74
36.9
48.03
51.33
54.45
53.01
51.78
50.6
48.66
45.55
44.05
44.7
48.04
50.4
59.36
61.95
58.5
59.79
57.0
53.79
49.43
45.8
44.02
41.39
40.64
41.01
41.52
44.22
47.97
47.63
45.02
47.0
48.19
46.8
43.8
42.7
42.81
51.4
50.85
57.98
58.92
60.62
61.39
58.39
48.22
45.0
42.8
42.05
40.99
40.93
41.47
40.97
41.1
39.9
36.47
36.17
35.69
30.63
26.78
28.57
32.37
42.56
51.19
57.55
61.35
63.02
62.1
57.73
50.6
47.08
44.97
44.18
44.06
47.26
53.69
60.79
61.93
62.23
61.38
62.0
61.91
59.81
58.05
56.16
58.13
60.14
59.91
62.09
59.9
59.99
56.7
50.83
49.41
